Timestamp (UTC),Timestamp (local),Calories,GSR,Heart Rate,Skin Temperature (F),Steps
2016-05-31 22:00:00,2016-06-01 00:00:00,2,6.22521984042e-05,103,89.6,14
2016-05-31 22:01:00,2016-06-01 00:01:00,1.6,6.43543098704e-05,94,88.7,0
2016-05-31 22:02:00,2016-06-01 00:02:00,2.2,6.19085840299e-05,102,88.7,40
2016-05-31 22:03:00,2016-06-01 00:03:00,2.2,6.15668686805e-05,101,88.7,15
2016-05-31 22:04:00,2016-06-01 00:04:00,1.6,7.22866097931e-05,92,88.7,0
2016-05-31 22:05:00,2016-06-01 00:05:00,1.1,9.58633609116e-05,78,88.7,0
2016-05-31 22:06:00,2016-06-01 00:06:00,1.1,0.00014044821728,78,88.7,0
2016-05-31 22:07:00,2016-06-01 00:07:00,1.1,0.000147621845827,79,88.7,0
2016-05-31 22:08:00,2016-06-01 00:08:00,1.1,0.000155161862494,80,89.6,0
2016-05-31 22:09:00,2016-06-01 00:09:00,1.1,0.000185228258488,77,89.6,0
2016-05-31 22:10:00,2016-06-01 00:10:00,1.1,0.000367943313904,78,89.6,0
2016-05-31 22:11:00,2016-06-01 00:11:00,1,0.000342398008797,76,89.6,0
2016-05-31 22:12:00,2016-06-01 00:12:00,1.1,0.000268388044788,77,90.5,0
2016-05-31 22:13:00,2016-06-01 00:13:00,1.1,0.000227325712331,79,90.5,0
2016-05-31 22:14:00,2016-06-01 00:14:00,1.1,0.000193614454474,81,90.5,0
2016-05-31 22:15:00,2016-06-01 00:15:00,1.1,0.000188329649973,76,90.5,0
2016-05-31 22:16:00,2016-06-01 00:16:00,1.1,0.000168594066054,78,90.5,0
2016-05-31 22:17:00,2016-06-01 00:17:00,1,0.00015951594105,78,90.5,0
2016-05-31 22:18:00,2016-06-01 00:18:00,1.1,0.000148441191413,78,90.5,0
2016-05-31 22:19:00,2016-06-01 00:19:00,1.3,0.000138902032631,82,90.5,0
2016-05-31 22:20:00,2016-06-01 00:20:00,1.1,0.000139672978548,79,90.5,0
2016-05-31 22:21:00,2016-06-01 00:21:00,1,6.68966458761e-05,80,89.6,0
2016-05-31 22:22:00,2016-06-01 00:22:00,1.1,6.61601879983e-05,79,89.6,0
2016-05-31 22:23:00,2016-06-01 00:23:00,1.1,6.57950004097e-05,79,88.7,0
2016-05-31 22:24:00,2016-06-01 00:24:00,1.1,6.50706642773e-05,78,88.7,0
2016-05-31 22:25:00,2016-06-01 00:25:00,1.1,6.47114939056e-05,81,88.7,0
2016-05-31 22:26:00,2016-06-01 00:26:00,1.6,8.03027505754e-05,85,88.7,0
2016-05-31 22:27:00,2016-06-01 00:27:00,1.9,6.22521984042e-05,95,88.7,0
2016-05-31 22:28:00,2016-06-01 00:28:00,1.2,6.36458353256e-05,80,88.7,0
2016-05-31 22:29:00,2016-06-01 00:29:00,1.1,6.12270378042e-05,69,88.7,0
2016-05-31 22:30:00,2016-06-01 00:30:00,1,6.22521984042e-05,71,88.7,0
2016-05-31 22:31:00,2016-06-01 00:31:00,1.1,6.22521984042e-05,72,88.7,0
2016-05-31 22:32:00,2016-06-01 00:32:00,1.1,6.29451606073e-05,69,88.7,0
2016-05-31 22:33:00,2016-06-01 00:33:00,1.1,6.25977190793e-05,73,88.7,0
2016-05-31 22:34:00,2016-06-01 00:34:00,1,6.32945302641e-05,74,88.7,0
2016-05-31 22:35:00,2016-06-01 00:35:00,1.1,6.32945302641e-05,73,88.7,0
2016-05-31 22:36:00,2016-06-01 00:36:00,1.1,6.32945302641e-05,74,88.7,0
2016-05-31 22:37:00,2016-06-01 00:37:00,1.1,6.15668686805e-05,73,88.7,0
2016-05-31 22:38:00,2016-06-01 00:38:00,1.2,6.19085840299e-05,77,88.7,0
2016-05-31 22:39:00,2016-06-01 00:39:00,1.1,6.15668686805e-05,68,87.8,0
2016-05-31 22:40:00,2016-06-01 00:40:00,1.1,6.12270378042e-05,77,87.8,0
2016-05-31 22:41:00,2016-06-01 00:41:00,1.8,6.0889080487e-05,98,87.8,0
2016-05-31 22:42:00,2016-06-01 00:42:00,1.5,6.50706642773e-05,90,87.8,0
2016-05-31 22:43:00,2016-06-01 00:43:00,1.1,6.83942562318e-05,82,88.7,0
2016-05-31 22:44:00,2016-06-01 00:44:00,1.1,7.03135010554e-05,77,88.7,0
2016-05-31 22:45:00,2016-06-01 00:45:00,1.1,6.87738720444e-05,81,88.7,0
2016-05-31 22:46:00,2016-06-01 00:46:00,1.6,6.87738720444e-05,93,88.7,0
2016-05-31 22:47:00,2016-06-01 00:47:00,1.5,0.000137372859172,88,89.6,0
2016-05-31 22:48:00,2016-06-01 00:48:00,1,8.21004796308e-05,69,89.6,0
2016-05-31 22:49:00,2016-06-01 00:49:00,1.1,8.03027505754e-05,71,89.6,0
2016-05-31 22:50:00,2016-06-01 00:50:00,1.2,7.18876035535e-05,81,89.6,0
2016-05-31 22:51:00,2016-06-01 00:51:00,1.5,7.47275553294e-05,90,89.6,0
2016-05-31 22:52:00,2016-06-01 00:52:00,1.1,7.76796950959e-05,77,89.6,0
2016-05-31 22:53:00,2016-06-01 00:53:00,1.1,0.00012503626931,72,89.6,0
2016-05-31 22:54:00,2016-06-01 00:54:00,1,0.000138135335874,66,89.6,0
2016-05-31 22:55:00,2016-06-01 00:55:00,1.1,0.000114439222671,71,89.6,0
2016-05-31 22:56:00,2016-06-01 00:56:00,1.1,9.69304674072e-05,72,90.5,0
2016-05-31 22:57:00,2016-06-01 00:57:00,1.1,8.58175772009e-05,73,90.5,0
2016-05-31 22:58:00,2016-06-01 00:58:00,1,8.07484611869e-05,71,90.5,0
2016-05-31 22:59:00,2016-06-01 00:59:00,1.1,7.55593791837e-05,72,90.5,0
2016-05-31 23:00:00,2016-06-01 01:00:00,1.1,7.39048773539e-05,72,91.4,0
2016-05-31 23:01:00,2016-06-01 01:01:00,1,7.26878206478e-05,70,91.4,0
2016-05-31 23:02:00,2016-06-01 01:02:00,1.1,7.39048773539e-05,74,91.4,0
2016-05-31 23:03:00,2016-06-01 01:03:00,1.1,7.64004726079e-05,72,91.4,0
2016-05-31 23:04:00,2016-06-01 01:04:00,1.1,7.55593791837e-05,73,91.4,0
2016-05-31 23:05:00,2016-06-01 01:05:00,1,8.44043461257e-05,69,91.4,0
2016-05-31 23:06:00,2016-06-01 01:06:00,1.1,7.81108392403e-05,72,91.4,0
2016-05-31 23:07:00,2016-06-01 01:07:00,1.1,7.1490809205e-05,71,90.5,0
2016-05-31 23:08:00,2016-06-01 01:08:00,1.1,6.65273983032e-05,74,90.5,0
2016-05-31 23:09:00,2016-06-01 01:09:00,1,6.61601879983e-05,74,90.5,0
2016-05-31 23:10:00,2016-06-01 01:10:00,1.1,6.72679452691e-05,75,90.5,0
2016-05-31 23:11:00,2016-06-01 01:11:00,1.1,6.76413110341e-05,74,91.4,0
2016-05-31 23:12:00,2016-06-01 01:12:00,1.1,6.91555906087e-05,73,91.4,0
2016-05-31 23:13:00,2016-06-01 01:13:00,1,6.99253942003e-05,73,91.4,0
2016-05-31 23:14:00,2016-06-01 01:14:00,1.1,7.07037688699e-05,76,91.4,0
2016-05-31 23:15:00,2016-06-01 01:15:00,1.1,7.07037688699e-05,75,91.4,0
2016-05-31 23:16:00,2016-06-01 01:16:00,1.1,7.07037688699e-05,76,91.4,0
2016-05-31 23:17:00,2016-06-01 01:17:00,1,7.07037688699e-05,78,91.4,0
2016-05-31 23:18:00,2016-06-01 01:18:00,1.1,7.03135010554e-05,81,91.4,0
2016-05-31 23:19:00,2016-06-01 01:19:00,1.2,6.99253942003e-05,82,91.4,0
2016-05-31 23:20:00,2016-06-01 01:20:00,1.1,6.57950004097e-05,79,91.4,0
2016-05-31 23:21:00,2016-06-01 01:21:00,1,6.68966458761e-05,80,91.4,0
2016-05-31 23:22:00,2016-06-01 01:22:00,1.1,7.51423140173e-05,80,91.4,0
2016-05-31 23:23:00,2016-06-01 01:23:00,1.1,7.43150812923e-05,77,91.4,0
2016-05-31 23:24:00,2016-06-01 01:24:00,1.1,6.65273983032e-05,79,91.4,0
2016-05-31 23:25:00,2016-06-01 01:25:00,1.1,6.68966458761e-05,80,91.4,0
2016-05-31 23:26:00,2016-06-01 01:26:00,1.1,6.72679452691e-05,80,91.4,0
2016-05-31 23:27:00,2016-06-01 01:27:00,1.1,9.69304674072e-05,80,91.4,0
2016-05-31 23:28:00,2016-06-01 01:28:00,1,0.000148441191413,79,91.4,0
2016-05-31 23:29:00,2016-06-01 01:29:00,1.1,6.87738720444e-05,79,92.3,0
2016-05-31 23:30:00,2016-06-01 01:30:00,1.3,0.000160401308676,78,92.3,0
2016-05-31 23:31:00,2016-06-01 01:31:00,1.9,0.000141227748827,100,91.4,0
2016-05-31 23:32:00,2016-06-01 01:32:00,2,7.94186998974e-05,102,91.4,0
2016-05-31 23:33:00,2016-06-01 01:33:00,2.4,0.000113179368782,103,91.4,0
2016-05-31 23:34:00,2016-06-01 01:34:00,1.7,6.68966458761e-05,94,91.4,0
2016-05-31 23:35:00,2016-06-01 01:35:00,5,7.94186998974e-05,112,91.4,0
2016-05-31 23:36:00,2016-06-01 01:36:00,1.8,9.58633609116e-05,95,90.5,0
2016-05-31 23:37:00,2016-06-01 01:37:00,1.9,7.22866097931e-05,95,90.5,0
2016-05-31 23:38:00,2016-06-01 01:38:00,1.2,9.12049217732e-05,78,89.6,0
2016-05-31 23:39:00,2016-06-01 01:39:00,1.1,6.50706642773e-05,73,89.6,0
2016-05-31 23:40:00,2016-06-01 01:40:00,1.5,6.19085840299e-05,91,88.7,0
2016-05-31 23:41:00,2016-06-01 01:41:00,1.5,6.43543098704e-05,90,88.7,0
2016-05-31 23:42:00,2016-06-01 01:42:00,1.5,6.54318282614e-05,91,88.7,0
2016-05-31 23:43:00,2016-06-01 01:43:00,1.2,6.25977190793e-05,79,88.7,0
2016-05-31 23:44:00,2016-06-01 01:44:00,1.6,6.8016743171e-05,93,88.7,0
2016-05-31 23:45:00,2016-06-01 01:45:00,3,0.0002001523535,107,89.6,0
2016-05-31 23:46:00,2016-06-01 01:46:00,1.7,6.95394264767e-05,94,89.6,0
2016-05-31 23:47:00,2016-06-01 01:47:00,1.1,7.10961976438e-05,78,89.6,0
2016-05-31 23:48:00,2016-06-01 01:48:00,1.1,7.18876035535e-05,69,89.6,0
2016-05-31 23:49:00,2016-06-01 01:49:00,1.3,0.000139672978548,78,89.6,0
