Timestamp (UTC),Timestamp (local),Calories,GSR,Heart Rate,Skin Temperature (F),Steps
2015-11-01 07:00:00,2015-11-01 00:00:00,0.8,0.00213892548345,67,92.3,0
2015-11-01 07:01:00,2015-11-01 00:01:00,1,0.00298143154941,67,92.3,0
2015-11-01 07:02:00,2015-11-01 00:02:00,0.9,0.00348122278228,67,92.3,0
2015-11-01 07:03:00,2015-11-01 00:03:00,0.9,0.00449063256383,69,92.3,0
2015-11-01 07:04:00,2015-11-01 00:04:00,0.9,0.0040647960268,67,92.3,0
2015-11-01 07:05:00,2015-11-01 00:05:00,0.9,0.00388873368502,67,92.3,0
2015-11-01 07:06:00,2015-11-01 00:06:00,0.9,0.00388873368502,67,92.3,0
2015-11-01 07:07:00,2015-11-01 00:07:00,0.9,0.00498861633241,67,92.3,0
2015-11-01 07:08:00,2015-11-01 00:08:00,0.9,0.00615637796,67,92.3,0
2015-11-01 07:09:00,2015-11-01 00:09:00,1,0.0107079725713,67,92.3,0
2015-11-01 07:10:00,2015-11-01 00:10:00,0.9,0.0103582013398,69,92.3,0
2015-11-01 07:11:00,2015-11-01 00:11:00,0.9,0.01007546857,70,92.3,0
2015-11-01 07:12:00,2015-11-01 00:12:00,1,0.00906969420612,64,92.3,0
2015-11-01 07:13:00,2015-11-01 00:13:00,0.9,0.00807444099337,67,92.3,0
2015-11-01 07:14:00,2015-11-01 00:14:00,0.9,0.00830102153122,66,92.3,0
2015-11-01 07:15:00,2015-11-01 00:15:00,0.9,0.0104156928137,67,92.3,0
2015-11-01 07:16:00,2015-11-01 00:16:00,0.9,0.00948032457381,65,92.3,0
2015-11-01 07:17:00,2015-11-01 00:17:00,1,0.0123653551564,66,92.3,0
2015-11-01 07:18:00,2015-11-01 00:18:00,0.9,0.00912003405392,66,92.3,0
2015-11-01 07:19:00,2015-11-01 00:19:00,0.9,0.00927273742855,66,92.3,0
2015-11-01 07:20:00,2015-11-01 00:20:00,0.9,0.00802987162024,66,92.3,0
2015-11-01 07:21:00,2015-11-01 00:21:00,0.9,0.00917065422982,66,92.3,0
2015-11-01 07:22:00,2015-11-01 00:22:00,0.9,0.00687704188749,66,92.3,0
2015-11-01 07:23:00,2015-11-01 00:23:00,1.1,0.00672645727172,67,92.3,0
2015-11-01 07:24:00,2015-11-01 00:24:00,0.9,0.00661568669602,65,92.3,0
2015-11-01 07:25:00,2015-11-01 00:25:00,0.9,0.00293233362027,66,92.3,0
2015-11-01 07:26:00,2015-11-01 00:26:00,0.9,0.00399785768241,65,91.4,0
2015-11-01 07:27:00,2015-11-01 00:27:00,0.9,0.0048793819733,65,91.4,0
2015-11-01 07:28:00,2015-11-01 00:28:00,0.9,0.00351997395046,66,92.3,0
2015-11-01 07:29:00,2015-11-01 00:29:00,1,0.00336750992574,65,92.3,0
2015-11-01 07:30:00,2015-11-01 00:30:00,0.9,0.00280532264151,67,92.3,0
2015-11-01 07:31:00,2015-11-01 00:31:00,0.9,0.00269870925695,65,92.3,0
2015-11-01 07:32:00,2015-11-01 00:32:00,0.9,0.00268381321803,65,92.3,0
2015-11-01 07:33:00,2015-11-01 00:33:00,0.9,0.00249748351052,65,92.3,0
2015-11-01 07:34:00,2015-11-01 00:34:00,0.9,0.00255339429714,66,92.3,0
