"from","to","Correlation","p_value","fdr"
"exposome_genus_Sediminibacterium","CHEX4",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_114.0661_2.5",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_298.1139_4.7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_205.0969_6.7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_150.0581_7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_221.0918_7.5",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_130.0862_7.6",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_188.128_8",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_269.1239_8.3",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pHILIC_245.1856_12.4",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nHILIC_188.9862_0.9",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nHILIC_176.0387_4.9",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nHILIC_74.0246_9.6",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nHILIC_131.0461_9.7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nHILIC_471.1343_11.8",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nHILIC_300.0394_7.2",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pRPLC_244.1544_1.7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pRPLC_146.06_3",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pRPLC_181.0719_3.4",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","pRPLC_352.1657_3.7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_159.1027_5.5",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_209.0819_5.9",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_227.1289_7.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_265.2171_10.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_433.2595_11.1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_285.2071_9.2",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_255.1603_8.1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_541.2651_7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","nRPLC_151.04_2.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","CEP290",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","CA1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","CST3",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","KVD33_4",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","KV320_2",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","IGHG2",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","C1QB",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","C1QC",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","PPBP",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","HPX",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","PROC",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","VWF",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","KV311",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","KV310",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","APOD",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","F7",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","HV102",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","AZGP1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Sediminibacterium","ECM1",-0.974679434480896,0.00481823046819854,2.31711243043294
