Timestamp (UTC),Timestamp (local),Calories,GSR,Heart Rate,Skin Temperature (F),Steps
2016-02-01 08:00:00,2016-02-01 00:00:00,1,0.0147614432499,66,89.6,0
2016-02-01 08:01:00,2016-02-01 00:01:00,1,0.0123653551564,66,89.6,0
2016-02-01 08:02:00,2016-02-01 00:02:00,1.1,0.0132878962904,66,89.6,0
2016-02-01 08:03:00,2016-02-01 00:03:00,1,0.0125723956153,66,89.6,0
2016-02-01 08:04:00,2016-02-01 00:04:00,1.1,0.0104735037312,67,89.6,0
2016-02-01 08:05:00,2016-02-01 00:05:00,1,0.0113801835105,65,89.6,0
2016-02-01 08:06:00,2016-02-01 00:06:00,1.1,0.009800452739,64,89.6,0
2016-02-01 08:07:00,2016-02-01 00:07:00,1,0.00726841762662,63,89.6,0
2016-02-01 08:08:00,2016-02-01 00:08:00,1.1,0.00493369670585,65,89.6,0
2016-02-01 08:09:00,2016-02-01 00:09:00,1.1,0.0037409462966,66,89.6,0
2016-02-01 08:10:00,2016-02-01 00:10:00,1,0.00278983823955,65,89.6,0
2016-02-01 08:11:00,2016-02-01 00:11:00,1.1,0.0019904258661,64,89.6,0
2016-02-01 08:12:00,2016-02-01 00:12:00,1,0.00133619841654,65,89.6,0
2016-02-01 08:13:00,2016-02-01 00:13:00,1.1,0.00108875369187,64,89.6,0
2016-02-01 08:14:00,2016-02-01 00:14:00,1,0.00092217855854,68,89.6,0
2016-02-01 08:15:00,2016-02-01 00:15:00,1.1,0.00188324926421,60,89.6,0
2016-02-01 08:16:00,2016-02-01 00:16:00,1,0.00201258226298,65,90.5,0
2016-02-01 08:17:00,2016-02-01 00:17:00,1.1,0.00217473879457,64,90.5,0
2016-02-01 08:18:00,2016-02-01 00:18:00,1,0.00232409010641,63,91.4,0
2016-02-01 08:19:00,2016-02-01 00:19:00,1.1,0.00226065283641,65,91.4,0
2016-02-01 08:20:00,2016-02-01 00:20:00,1,0.00223576533608,63,91.4,0
2016-02-01 08:21:00,2016-02-01 00:21:00,1.1,0.00127832242288,65,92.3,0
2016-02-01 08:22:00,2016-02-01 00:22:00,1,0.00103012856562,72,91.4,0
2016-02-01 08:23:00,2016-02-01 00:23:00,1.1,0.000136614602525,66,91.4,0
2016-02-01 08:24:00,2016-02-01 00:24:00,1.1,8.87154310476e-05,67,90.5,0
2016-02-01 08:25:00,2016-02-01 00:25:00,1,8.62938977662e-05,67,90.5,0
2016-02-01 08:26:00,2016-02-01 00:26:00,1.1,8.25561655802e-05,67,89.6,0
2016-02-01 08:27:00,2016-02-01 00:27:00,1,7.47275553294e-05,67,89.6,0
2016-02-01 08:28:00,2016-02-01 00:28:00,1.1,7.10961976438e-05,67,89.6,0
2016-02-01 08:29:00,2016-02-01 00:29:00,1,6.91555906087e-05,67,89.6,0
2016-02-01 08:30:00,2016-02-01 00:30:00,1.1,6.95394264767e-05,68,88.7,0
2016-02-01 08:31:00,2016-02-01 00:31:00,1,6.87738720444e-05,68,88.7,0
2016-02-01 08:32:00,2016-02-01 00:32:00,1.1,6.87738720444e-05,68,88.7,0
2016-02-01 08:33:00,2016-02-01 00:33:00,1,6.87738720444e-05,67,88.7,0
2016-02-01 08:34:00,2016-02-01 00:34:00,1.1,6.87738720444e-05,67,88.7,0
2016-02-01 08:35:00,2016-02-01 00:35:00,1,6.83942562318e-05,68,88.7,0
