Timestamp (UTC),Timestamp (local),Calories,GSR,Heart Rate,Skin Temperature (F),Steps
2016-12-01 08:00:00,2016-12-01 00:00:00,1,0.000193614454474,75,92.3,0
2016-12-01 08:01:00,2016-12-01 00:01:00,1.1,0.000251140823821,75,92.3,0
2016-12-01 08:02:00,2016-12-01 00:02:00,1,0.000353959971108,76,92.3,0
2016-12-01 08:03:00,2016-12-01 00:03:00,1.1,0.000446595775429,75,92.3,0
2016-12-01 08:04:00,2016-12-01 00:04:00,1.1,0.000441679207142,76,92.3,0
2016-12-01 08:05:00,2016-12-01 00:05:00,1,0.00039758902858,76,92.3,0
2016-12-01 08:06:00,2016-12-01 00:06:00,1.1,0.000588986848015,74,92.3,0
2016-12-01 08:07:00,2016-12-01 00:07:00,1.1,0.000680150347762,76,92.3,0
2016-12-01 08:08:00,2016-12-01 00:08:00,1,0.000588986848015,76,92.3,0
2016-12-01 08:09:00,2016-12-01 00:09:00,1.1,0.00052435498219,79,92.3,0
2016-12-01 08:10:00,2016-12-01 00:10:00,1.1,0.00115710194223,72,92.3,0
2016-12-01 08:11:00,2016-12-01 00:11:00,1,0.00173320726026,74,92.3,0
2016-12-01 08:12:00,2016-12-01 00:12:00,1.1,0.00355915655382,74,92.3,0
2016-12-01 08:13:00,2016-12-01 00:13:00,1.1,0.00661568669602,76,92.3,0
2016-12-01 08:14:00,2016-12-01 00:14:00,1,0.0104156928137,75,92.3,0
2016-12-01 08:15:00,2016-12-01 00:15:00,1.1,0.017140833661,81,92.3,0
2016-12-01 08:16:00,2016-12-01 00:16:00,1.1,0.0518556348979,80,92.3,0
2016-12-01 08:17:00,2016-12-01 00:17:00,1.1,0.234984278679,82,92.3,0
2016-12-01 08:18:00,2016-12-01 00:18:00,1,0.252515733242,81,91.4,0
2016-12-01 08:19:00,2016-12-01 00:19:00,1.1,0.422516524792,78,91.4,0
2016-12-01 08:20:00,2016-12-01 00:20:00,1.1,0.413264811039,75,91.4,0
2016-12-01 08:21:00,2016-12-01 00:21:00,1,0.329360723495,75,91.4,0
2016-12-01 08:22:00,2016-12-01 00:22:00,1.1,0.266886532307,73,91.4,0
2016-12-01 08:23:00,2016-12-01 00:23:00,1.1,0.218669965863,71,91.4,0
2016-12-01 08:24:00,2016-12-01 00:24:00,1,0.180158779025,70,91.4,0
2016-12-01 08:25:00,2016-12-01 00:25:00,1.1,0.138124927878,71,91.4,0
2016-12-01 08:26:00,2016-12-01 00:26:00,1.1,0.118294656277,73,92.3,0
2016-12-01 08:27:00,2016-12-01 00:27:00,1,0.0942775979638,72,92.3,0
2016-12-01 08:28:00,2016-12-01 00:28:00,1.1,0.0755536928773,68,92.3,0
2016-12-01 08:29:00,2016-12-01 00:29:00,1.1,0.0615622326732,69,92.3,0
2016-12-01 08:30:00,2016-12-01 00:30:00,1.1,0.050720166415,69,92.3,0
2016-12-01 08:31:00,2016-12-01 00:31:00,1,0.0434383898973,67,92.3,0
2016-12-01 08:32:00,2016-12-01 00:32:00,1.1,0.0363874360919,67,92.3,0
2016-12-01 08:33:00,2016-12-01 00:33:00,1.1,0.0309913642704,73,92.3,0
2016-12-01 08:34:00,2016-12-01 00:34:00,1,0.0258175265044,73,92.3,0
2016-12-01 08:35:00,2016-12-01 00:35:00,1.1,0.02362944372,66,92.3,0
2016-12-01 08:36:00,2016-12-01 00:36:00,1.1,0.0216268058866,69,92.3,0
2016-12-01 08:37:00,2016-12-01 00:37:00,1,0.0195759851485,64,92.3,0
2016-12-01 08:38:00,2016-12-01 00:38:00,1.1,0.0178179889917,67,92.3,0
2016-12-01 08:39:00,2016-12-01 00:39:00,1.1,0.0163078829646,66,92.3,0
2016-12-01 08:40:00,2016-12-01 00:40:00,1,0.0150919063017,69,92.3,0
2016-12-01 08:41:00,2016-12-01 00:41:00,1.1,0.0143585214391,67,92.3,0
2016-12-01 08:42:00,2016-12-01 00:42:00,1.1,0.0127123454586,74,92.3,0
2016-12-01 08:43:00,2016-12-01 00:43:00,1.1,0.0118297627196,73,92.3,0
2016-12-01 08:44:00,2016-12-01 00:44:00,1,0.0110084544867,75,92.3,0
2016-12-01 08:45:00,2016-12-01 00:45:00,1.1,0.0103582013398,74,92.3,0
2016-12-01 08:46:00,2016-12-01 00:46:00,1.1,0.00169525574893,72,92.3,0
2016-12-01 08:47:00,2016-12-01 00:47:00,1,0.0162178669125,76,92.3,0
2016-12-01 08:48:00,2016-12-01 00:48:00,1.1,0.00853396113962,75,92.3,0
2016-12-01 08:49:00,2016-12-01 00:49:00,1.1,0.0040647960268,75,92.3,0
