Timestamp (UTC),Timestamp (local),Calories,GSR,Heart Rate,Skin Temperature (F),Steps
2015-09-01 07:00:00,2015-09-01 00:00:00,1.1,9.85410690308,87,93.2,0
2015-09-01 07:01:00,2015-09-01 00:01:00,3.5,10.0191001892,86,93.2,30
2015-09-01 07:02:00,2015-09-01 00:02:00,3,9.90880012512,96,93.2,26
2015-09-01 07:03:00,2015-09-01 00:03:00,2.8,9.79971504211,100,93.2,0
2015-09-01 07:04:00,2015-09-01 00:04:00,1,9.74562358856,84,92.3,0
2015-09-01 07:05:00,2015-09-01 00:05:00,1.1,9.85410690308,84,92.3,0
2015-09-01 07:06:00,2015-09-01 00:06:00,1.2,9.79971504211,81,92.3,0
2015-09-01 07:07:00,2015-09-01 00:07:00,1.2,10.0191001892,77,92.3,0
2015-09-01 07:08:00,2015-09-01 00:08:00,1.3,9.63833427429,89,93.2,0
2015-09-01 07:09:00,2015-09-01 00:09:00,1.4,9.5322265625,90,93.2,0
2015-09-01 07:10:00,2015-09-01 00:10:00,1.1,9.5322265625,87,93.2,0
2015-09-01 07:11:00,2015-09-01 00:11:00,1.2,9.37525081635,78,93.2,0
2015-09-01 07:12:00,2015-09-01 00:12:00,1.6,9.37525081635,86,93.2,0
2015-09-01 07:13:00,2015-09-01 00:13:00,1.8,9.11934757233,108,93.2,0
2015-09-01 07:14:00,2015-09-01 00:14:00,1.6,8.676197052,107,93.2,0
2015-09-01 07:15:00,2015-09-01 00:15:00,1.5,8.53331851959,89,93.2,0
2015-09-01 07:16:00,2015-09-01 00:16:00,1.4,8.39279270172,88,92.3,0
2015-09-01 07:17:00,2015-09-01 00:17:00,1.4,7.94087362289,85,92.3,0
2015-09-01 07:18:00,2015-09-01 00:18:00,1.4,8.30039691925,89,92.3,0
2015-09-01 07:19:00,2015-09-01 00:19:00,1.4,8.16370677948,89,92.3,0
2015-09-01 07:20:00,2015-09-01 00:20:00,1,8.0738325119,77,92.3,0
2015-09-01 07:21:00,2015-09-01 00:21:00,1.3,7.98494815826,79,92.3,0
2015-09-01 07:22:00,2015-09-01 00:22:00,1.5,7.89704227448,89,92.3,0
2015-09-01 07:23:00,2015-09-01 00:23:00,1.1,7.7241230011,86,92.3,0
2015-09-01 07:24:00,2015-09-01 00:24:00,1.2,7.5549902916,77,92.3,0
2015-09-01 07:25:00,2015-09-01 00:25:00,1,7.7241230011,78,92.3,0
2015-09-01 07:26:00,2015-09-01 00:26:00,0.9,7.59692287445,75,92.3,0
2015-09-01 07:27:00,2015-09-01 00:27:00,1.4,7.47181797028,76,92.3,0
2015-09-01 07:28:00,2015-09-01 00:28:00,0.9,7.18785858154,74,93.2,0
2015-09-01 07:29:00,2015-09-01 00:29:00,1.1,6.99166202545,76,93.2,0
