"from","to","Correlation","p_value","fdr"
"exposome_genus_Armillaria","BASO._.",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","LYM._ABS",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","Urea_Nitrogen.Ser.Plas",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","Protein._Total._Ser.Plas",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","Non.HDL_Chol._Calc",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","Cholesterol.HDL_Ratio",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","BDNF",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","CHEX1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_738.5403_4.4",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_764.5577_5",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_806.5663_5",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_768.5508_5.1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_772.5828_5.1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_583.2539_5.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_212.1026_7.4",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pHILIC_175.1076_8.9",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_188.0716_2.1",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_441.1596_3.7",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_746.5159_4.2",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_343.0993_3.5",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_121.0505_3.5",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_130.0872_6.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_173.0567_7.6",-0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_302.1148_6.5",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nHILIC_777.5678_4.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_312.1305_2.8",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_204.0655_4.8",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_319.129_5.7",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_319.129_5.8",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_301.1185_5.8",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_417.3362_9.5",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_526.2924_9.8",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_508.3397_9.9",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_269.2264_10.4",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_429.2519_10.5",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_550.3864_10.7",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_538.3863_10.8",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_704.4472_10.9",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_359.3154_11",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_730.4663_11.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","pRPLC_675.5429_12.6",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nRPLC_471.3474_11.3",0.974679434480896,0.00481823046819854,2.31711243043294
"exposome_genus_Armillaria","nRPLC_149.0607_4.6",0.974679434480896,0.00481823046819854,2.31711243043294
