"name","mz","rt"
"NM0472",113.748223156116,173.772
"NM0473",113.767271956194,352.2845
"NM0475",113.814538707437,353.565
"NM0488",114.160442676139,68.1942
"NM0489",114.199939362817,478.433
"NM0490",114.234961893166,378.248
"NM0491",114.33960125166,173.907
"NM0493",114.406471046858,345.419
"NM0492",114.406479918672,269.295
"NM0495",114.830199384464,371.7845
"NM0501",114.932516903028,51.2468
"NM0521",115.057131276571,271.082
"NM0522",115.075792878613,281.289
"NM0523",115.109388726934,281.242
"NM0524",115.196105536359,265.5415
"NM0525",115.231670237158,284.216
"NM0527",115.536367558986,173.266
"NM0529",115.604254274584,348.1835
"NM0528",115.604283498925,269.6955
"NM0530",115.6776232897,295.407
"NM0531",115.715374927426,173.5865
"NM0532",115.798887325039,266.265
"NM0533",115.834711161592,284.454
"NM0545",116.071053476356,282.9755
"NM0544",116.071082243796,362.02
"NM0546",116.079186400129,282.15
"NM0547",116.141768925647,173.907
"NM0549",116.210230767917,343.8
"NM0548",116.210240949635,269.295
"NM0550",116.284156225353,295.445
"NM0551",116.322226763819,173.5865
"NM0552",116.406338680864,266.6685
"NM0553",116.442494509434,287.22
"NM0555",116.626778355423,510.656
"NM0556",116.644022773316,372.237
"NM0558",116.820961878995,277.4125
"NM0569",117.000966281718,65.5875
"NM0580",117.055078861302,273.225
"NM0581",117.089527864793,280.866
"NM0582",117.091495957908,280.939
"NM0583",117.122157287059,265.4695
"NM0584",117.164675790694,66.7538
"NM0585",117.16471859657,285.682
"NM0586",117.240745936662,511.504
"NM0588",117.366999600629,173.879
"NM0589",117.4365164343,277.4125
"NM0590",117.511641099761,296.844
"NM0591",117.550297747024,173.944
"NM0592",117.63578571072,266.265
"NM0594",117.672475596279,286.4485
"NM0593",117.672561813872,64.5292
"NM0595",117.782971238968,67.6182
"NM0596",117.78298119682,282.436
"NM0614",118.171654563515,173.628
"NM0615",118.172075634279,356.905
"NM0616",118.257778743954,265.8595
"NM0617",118.29478301783,284.454
"NM0619",118.406089668299,282.769
"NM0618",118.406100201508,65.6529
"NM0620",118.48337730753,510.166
"NM0621",118.682263861685,276.6225
"NM0622",118.798284189862,356.905
"NM0626",118.962489016734,66.7609
"NM0633",118.997949480973,178.5655
"NM0635",118.997964882542,275.5175
"NM0636",118.998006889086,89.6474
"NM0648",119.429578706078,356.905
"NM0649",119.516676019163,265.8595
"NM0650",119.554243886395,282.499
"NM0651",119.667407744559,66.1095
"NM0652",119.667409806298,284.4395
"NM0654",119.745989555767,509.207
"NM0653",119.745998205435,294.9465
"NM0655",119.746000975122,615.228
"NM0656",119.766755836371,362.081
"NM0673",120.173484927037,365.393
"NM0674",120.305642328731,67.8407
"NM0675",120.305665608167,282.769
"NM0677",120.384814896326,508.8055
"NM0676",120.384866003943,295.032
"NM0678",120.405808056232,362.081
"NM0679",120.588499593133,275.8825
"NM0680",120.707309641853,356.905
"NM0682",120.9200543111,286.3125
"NM0681",120.920105125119,509.207
"NM0683",120.941184011877,362.6415
"NM0684",120.948984023024,67.852
"NM0685",120.948997703508,280.236
"NM0692",121.028805740663,279.6105
"NM0702",121.353925059416,356.905
"NM0704",121.597513958942,283.2725
"NM0703",121.597515245796,66.6439
"NM0706",121.678001941204,509.348
"NM0705",121.678007508638,296.598
"NM0707",121.699277125531,362.081
"NM0720",122.251243969647,67.5946
"NM0722",122.332374011438,509.207
"NM0721",122.33239322029,299.0315
"NM0723",122.332409749502,614.28
"NM0724",122.353850465076,362.081
"NM0725",122.662749915872,356.905
"NM0726",122.689438137881,509.37
"NM0741",123.325107089221,367.982
"NM0743",123.657131446112,509.207
"NM0742",123.657165802135,293.285
"NM0744",123.678859824497,362.466
"NM0745",123.695387849764,1159.815
"NM0746",123.748629879936,338.832
